コード,修正機種名,件数,台数,最小値,最大値,合計額,中心価格,前回
p10249,ｅ　東京喰種,0,0,0,0,0,1169021,1128928
p10353,ｅ　新世紀エヴァンゲリオン　～はじまりの記憶～,0,0,0,0,0,891166,932440
p10112,Ｐ大海物語５スペシャル,0,0,0,0,0,851346,911904
p10311,ｅ女神のカフェテラス,0,0,0,0,0,809220,983088
p10305,ｅ牙狼１２黄金騎士極限,0,0,0,0,0,692297,694236
p10429,ｅ　魔法少女まどか☆マギカ３　時間遡行～始まりの願い～,0,0,0,0,0,632307,623333
p10089,ＰＡわんわんパラダイスＣＥＬＥＢＲＡＴＩＯＮ,0,0,0,0,0,594285,698947
p10309,ｅ真・一騎当千～軍神覚醒～３１９大入りｖｅｒ．,0,0,0,0,0,590444,570428
p10197,ＰＡ大海物語５ブラックＬＴ９９ｖｅｒ．,0,0,0,0,0,564210,592666
p10382,ＰＡ清流物語４　ウキウキ７９ｖｅｒ．,0,0,0,0,0,555478,658928
p10154,Ｐネオモンスターハウス　９９Ｖｅｒ．,0,0,0,0,0,538125,544444
p9939,Ｐポチッと一発！おだてブタ２,0,0,0,0,0,466583,480944
p10389,ＰＡ野生の王国６,0,0,0,0,0,448750,453666
p10442,ｅ　乃木坂４６　ＩＩ　ＳＷＥＥＴ　Ｖｅｒｓｉｏｎ,0,0,0,0,0,446666,455000
p10394,ｅようこそ実力至上主義の教室へ,0,0,0,0,0,437739,584050
p10095,Ｐ弾球黙示録カイジ沼５　ざわっ…７９Ｖｅｒ．,0,0,0,0,0,418636,400714
p10069,ＰＡコマコマ倶楽部ｗｉｔｈ坂本冬美　９９確変ループｖｅｒ．,0,0,0,0,0,416250,431470
p10378,Ｐ少女☆歌劇　レヴュースタァライト　９９　ＬＴ３０００,0,0,0,0,0,390000,450000
p10357,ＰＡ海物語　極ＪＡＰＡＮ　Ｗｉｔｈナギナミ,0,0,0,0,0,388071,379400
p10431,Ｐ攻殻機動隊ＳＡＣ＿２０４５　ＬＴ９９ｖｅｒ．,0,0,0,0,0,380000,400000
p10359,ｅ　北斗の拳１１　暴凶星,0,0,0,0,0,368553,395128
p9982,ＰニュートキオＧＲＥＥＮ,0,0,0,0,0,362272,405000
p10403,Ｐ黄門ちゃま寿限無　９９ｖｅｒ．,0,0,0,0,0,362000,325000
p10434,Ｐ　Ｒｅ：ゼロから始める異世界生活　ｓｅａｓｏｎ２　２４９ｖｅｒ．,0,0,0,0,0,353928,380000
p10422,ＰＡぱちんこ乗物娘　ｗｉｔｈ　ＣＹＢＥＲＪＡＰＡＮＤＡＮＣＥＲＳ　２ｎｄ　ｓｅａｓｏｎ　７７ｖｅｒ．,0,0,0,0,0,352133,402500
p9960,Ｐルパン三世　ＴＨＥ　ＦＩＲＳＴ　９９ｖｅｒ．,0,0,0,0,0,351600,369333
p10408,Ｐ閃乱カグラ　１８９大入りｖｅｒ．,0,0,0,0,0,350454,384090
p10347,デカスタＰシュタインズ・ゲート　ゼロ　まゆしぃば～じょん,0,0,0,0,0,344333,337733
p10417,Ｐ戦国乙女７　終焉の関ヶ原　９９ｖｅｒ．,0,0,0,0,0,344000,394375
p10435,Ｐ　Ｒｅ：ゼロから始める異世界生活　ｓｅａｓｏｎ２　１２９ｖｅｒ．,0,0,0,0,0,337741,301500
p10384,ｅ地獄少女　７５００Ｖｅｒ．,0,0,0,0,0,335193,373040
p10235,デジハネＰ北斗の拳　慈母,0,0,0,0,0,333480,326653
p10326,Ｐ　アズールレーン　ＴＨＥ　ＡＮＩＭＡＴＩＯＮ　異次元トリガー　７９ｖｅｒ．,0,0,0,0,0,332142,318000
p10288,ＰＡコマコマ倶楽部ｗｉｔｈ坂本冬美　８９ＳＴｖｅｒ．,0,0,0,0,0,322300,301750
p9916,Ｐ大海物語５　ブラック,0,0,0,0,0,314928,234285
p10398,ｅ　ソードアート・オンライン　閃光の軌跡　９９Ｖｅｒ．,0,0,0,0,0,308000,313692
p10416,Ｐ冴えない彼女の育てかた　９９ｖｅｒ．,0,0,0,0,0,305500,306428
p10153,Ｐネオモンスターハウス　１９９Ｖｅｒ．,0,0,0,0,0,301250,305000
p10346,ＰＡ義風堂々！！～兼続と慶次～３　９９Ｖｅｒ．,0,0,0,0,0,297375,268666
p10120,Ｐ中森明菜・歌姫伝説～ＢＬＡＣＫ　ＤＩＶＡ愛～,0,0,0,0,0,286375,297500
p10397,Ｐ【超甘ＬＴ】華牌ＲＲ　１／４９×９９ｄｅ遊タイム,0,0,0,0,0,285727,308666
p10423,Ｐ痛いのは嫌なので防御力に極振りしたいと思います。　極振り１２９ｖｅｒ,0,0,0,0,0,283200,286000
p10222,ＰＡひぐらしのなく頃に　輪廻転生９９Ｖｅｒ．,0,0,0,0,0,276666,262090
p9993,Ｐ　新世紀エヴァンゲリオン　～未来への咆哮～　ＰＲＥＭＩＵＭ　ＭＯＤＥＬ,0,0,0,0,0,276428,251083
p10342,Ｐはねものファインプレー,0,0,0,0,0,273085,288608
p10294,Ｐ【超甘ＬＴ】豊丸のとあるパチンコにしみけん参戦　感度ＵＰ１／３９,0,0,0,0,0,266875,226666
p10439,ｅワンパンマン２～正義執行,0,0,0,0,0,266666,307500
p10159,Ｐハネモノ　ファミリースタジアム,0,0,0,0,0,266400,280000
p10343,Ｐ　冬のソナタ　Ｍｙ　Ｍｅｍｏｒｙ　ＳＷＥＥＴ　Ｖｅｒｓｉｏｎ,0,0,0,0,0,265500,290375
p10182,ＰＡ花の慶次～裂９９ｖｅｒ．,0,0,0,0,0,245000,249146
p10018,Ｐ弾球黙示録カイジ沼５　超欲望１２９×８７％Ｖｅｒ．,0,0,0,0,0,244250,252600
p10166,Ｐゲゲゲの鬼太郎　獅子奮迅９９Ｖｅｒ．,0,0,0,0,0,241538,241450
p10413,ｅアクダマドライブ,0,0,0,0,0,238133,286818
p10407,ｅＦダンベル何キロ持てる？２,0,0,0,0,0,234090,284285
p10445,スマパチ　ＳＳＳＳ．ＧＲＩＤＭＡＮ　メガＳＴＡＲＴ　１５９ｖｅｒ．,0,0,0,0,0,230000,276666
p10310,ｅ真・一騎当千～軍神覚醒～３９６ｖｅｒ．,0,0,0,0,0,229200,232750
p10333,デカスタＰデビルマン　ＴＨＥ　ＦＩＮＡＬ　１７９ｖｅｒ．,0,0,0,0,0,224777,223285
p10377,Ｐ【超甘ＬＴ】この素晴らしい世界に祝福を！　最終クエスト１／４９,0,0,0,0,0,212500,232250
p10402,Ｐ黄門ちゃま寿限無　ＬＬサイズ　２５９ｖｅｒ．,0,0,0,0,0,202631,376764
p10158,Ｐ清流物語４　ヌシを求めて４０００匹,0,0,0,0,0,197428,203260
p10317,Ｐルパン三世　ＯＮＥ　ＣＯＬＬＥＣＴＩＯＮ　１００ｖｅｒ．,0,0,0,0,0,196538,182275
p10412,Ｐ　ゴジラ対エヴァンゲリオン２　超デカシルバー,0,0,0,0,0,195388,208111
p10240,ＰＡ異世界魔王と召喚少女の奴隷魔術　敏感９９Ｖｅｒ．,0,0,0,0,0,193333,129333
p10404,Ｐえとたま２　神祭　干支甘,0,0,0,0,0,192500,222500
p10335,Ｐ真・座頭市物語　ＬＴ９９ｖｅｒ．,0,0,0,0,0,189562,189611
p10381,ＰＦうたわれるもの　ＬＴ‐Ｌｉｇｈｔ　ｖｅｒ．,0,0,0,0,0,186400,143272
p10111,ｅ大海物語５スペシャル,0,0,0,0,0,185212,157250
p10364,Ｐ　Ｒｅ：ゼロから始める異世界生活　鬼がかり　９９ｖｅｒ．,43,47,0,0,0,182691,184234
p10400,ｅ　甲鉄城のカバネリ２　咲かせや燦然,0,0,0,0,0,181567,248378
p10363,Ｐ　Ｒｅ：ゼロから始める異世界生活　鬼がかり　１９９ｖｅｒ．,0,0,0,0,0,180785,186150
p10279,ｅ一方通行　とある魔術の禁書目録,0,0,0,0,0,175937,165178
p10316,Ｐ戦国乙女７　終焉の関ヶ原　ＬＬサイズ　２９９ｖｅｒ．,0,0,0,0,0,174203,166166
p10185,ＰＦダンジョンに出会いを求めるのは間違っているだろうか２,0,0,0,0,0,165000,148333
p10172,Ｐ　ＧＯ！ＧＯ！郷　豪遊の５,0,0,0,0,0,163142,152490
p10284,デカスタＰ戦国無双,0,0,0,0,0,161400,173166
p10337,ＰＦからくりサーカス２　Ｌｉｇｈｔ　ｖｅｒ．,0,0,0,0,0,161371,170833
p10303,ＰＡ　ＣＹＢＯＲＧ００９　ＲＵＬＥ　ＯＦ　ＳＡＣＲＩＦＩＣＥ　ＬＴ９９Ｖｅｒ．,0,0,0,0,0,157368,160250
p10411,ｅ　ゴジラ対エヴァンゲリオン２　超デカゴールド,0,0,0,0,0,156764,201923
p10321,Ｐスーパー海物語ＩＮ沖縄６,0,0,0,0,0,156507,166350
p10380,ＰＦ彼女、お借りします　ＬＴ‐Ｌｉｇｈｔ　ｖｅｒ．,0,0,0,0,0,156176,178166
p10433,ｅ牙狼１１～冴島大河～魔戒ＢＵＲＳＴ　Ｖｅｒ．,0,0,0,0,0,155428,181891
p10264,Ｐ緋弾のアリア～緋緋神降臨～８８Ｖｅｒ．,0,0,0,0,0,153571,118437
p10332,～廻るヘソワイド～ＰホワイトシャカＲＵＳＨ,0,0,0,0,0,145875,138750
p10365,ｅうしおととら～神のせＳＰＥＣ～１５０ｖｅｒ．,0,0,0,0,0,144272,166315
p10257,ＰＡ海物語３Ｒ３,0,0,0,0,0,142555,157133
p10241,Ｐ　ＤＤ北斗の拳３　百突９９ｖｅｒ．,0,0,0,0,0,142263,135250
p10219,Ｐ海物語　極ＪＡＰＡＮ,0,0,0,0,0,140214,129518
p10367,Ｐ転生したらスライムだった件１２９ｖｅｒ．,0,0,0,0,0,139894,128000
p10114,ＰＦからくりサーカス２　運命ｖｅｒ．,0,0,0,0,0,139166,141666
p10393,ｅ範馬刃牙　１９９ｖｅｒ．,0,0,0,0,0,136520,140888
p10212,Ｐ少女☆歌劇　レヴュースタァライト　ラッキートリガー４５００,0,0,0,0,0,135666,127733
p10362,ｅ　仮面ライダー電王　デカヘソ２３９,0,0,0,0,0,135304,156210
p10419,Ｐ　俺の妹がこんなに可愛いわけがない。攻略！！スキップ１５９ｖｅｒ．,0,0,0,0,0,133875,140272
p10292,ＰＦ戦姫絶唱シンフォギア４　ＬＴ‐Ｌｉｇｈｔ　ｖｅｒ．,0,0,0,0,0,131000,82526
p10406,Ｐリングにかけろ１　１２９ｖｅｒ．,0,0,0,0,0,130263,125904
p9965,ＰＡ　ＧＯ！ＧＯ！郷　ｃｏｍｅｂａｃｋ　ｓｔａｇｅ　７７ｖｅｒ．,0,0,0,0,0,128647,133000
p10237,Ｐ【超甘ＬＴ】江頭２：５０ｉｎナナシー　奇跡の９９％,0,0,0,0,0,126285,132625
p10221,Ｐうる星やつら～Ｅｔｅｒｎａｌ　Ｌｏｖｅ　Ｓｏｎｇ～　１２９ｖｅｒ．,0,0,0,0,0,125588,134583
p10373,ｅ花の慶次～黄金の一撃,0,0,0,0,0,125092,178745
p10133,Ｐ銀河英雄伝説　Ｄｉｅ　Ｎｅｕｅ　Ｔｈｅｓｅ　３１９ｖｅｒ．,0,0,0,0,0,120000,124000
p10238,Ｐぱちんこ乗物娘　ｗｉｔｈ　ＣＹＢＥＲＪＡＰＡＮＤＡＮＣＥＲＳ　２ｎｄ　ｓｅａｓｏｎ,0,0,0,0,0,118500,126105
p10410,ｅ異世界でチート能力を手にした俺は現実世界をも無双する　～レベルアップは人生を変えた～,0,0,0,0,0,113551,184076
p10203,Ｐ　ＦＡＩＲＹ　ＴＡＩＬ　８９Ｖｅｒ．,0,0,0,0,0,111666,87083
p10170,Ｐクイーンズブレイド４　ナナエルｖｅｒ．,0,0,0,0,0,105600,109312
p10204,ＰＡ魔王学院の不適合者　魔王再臨　９９Ｖｅｒ,0,0,0,0,0,105550,97727
p10278,ＰＬＴ激デジ　ジューシーハニー極嬢,0,0,0,0,0,105185,99382
p10151,Ｐシュタインズ・ゲート　ゼロ,0,0,0,0,0,103900,102428
p9971,Ｐ北斗の拳　強敵　ＬＴ,0,0,0,0,0,103317,124621
p9918,ＰＡ豊丸ととある企業の最新作２　ＳＯＤ９９ｖｅｒ．,0,0,0,0,0,100600,91600
p10006,Ｐ真・座頭市物語,0,0,0,0,0,100000,100000
p10369,Ｐ沖ドキ！ドキドキ弾丸ツアー,0,0,0,0,0,98490,81512
p9938,Ｐｙｅｓ！高須クリニック～超整形ＰＩＮＫ～,0,0,0,0,0,98333,90000
p10206,ぱちんこ　シン・エヴァンゲリオン　１２９　ＬＴ　ｖｅｒ．,0,0,0,0,0,96225,86909
p10132,ＰＡ銀河英雄伝説　Ｄｉｅ　Ｎｅｕｅ　Ｔｈｅｓｅ　８９ｖｅｒ．,0,0,0,0,0,95818,98666
p9949,ｅ　ＣＹＢＯＲＧ００９　ＲＵＬＥ　ＯＦ　ＳＡＣＲＩＦＩＣＥ,0,0,0,0,0,95000,100000
p10127,Ｐリング　呪いの７日間３　甘デジｖｅｒ．,0,0,0,0,0,94320,73578
p9940,Ｐワンパンマン　１９９ｖｅｒ．,0,0,0,0,0,94000,98000
p10320,ｅＧＯＤＺＩＬＬＡ７　ＴＹＰＥ‐ＣＲＡＳＨ,0,0,0,0,0,93961,90631
p10330,ｅガールズ＆パンツァー　最終章,0,0,0,0,0,92464,115347
p10291,ＰＦ機動戦士ガンダムユニコーン再来　９９ｖｅｒ．,0,0,0,0,0,91909,87333
p10385,ｅＦ　ＢＡＳＴＡＲＤ！！　‐暗黒の破壊神‐,0,0,0,0,0,91608,133435
p9894,ＰＡ激デジジューシーハニーハーレム,0,0,0,0,0,91600,113333
p10200,Ｐデビルマン　ＴＨＥ　ＦＩＮＡＬ,0,0,0,0,0,90666,90625
p10323,Ｐ　ＦＡＩＲＹ　ＴＡＩＬ　超一夜Ｖｅｒ．,0,0,0,0,0,90592,88592
p9941,Ｐ真・花の慶次３～９９ｖｅｒ．,0,0,0,0,0,90263,50265
p10179,ｅぱちんこ押忍！番長　漢の頂,0,0,0,0,0,86564,101409
p10338,ｅＦもののがたり,0,0,0,0,0,86281,84761
p10191,Ｐバンドリ！　Ｌｉｇｈｔ　ｖｅｒ．,0,0,0,0,0,84272,83133
p10073,Ｐ　アズールレーン　ＴＨＥ　ＡＮＩＭＡＴＩＯＮ　異次元トリガー,0,0,0,0,0,83558,42931
p10131,ＰシャカＲＵＳＨ　Ｚ１,0,0,0,0,0,82700,75625
p10029,Ｐ　ＧＯ！ＧＯ！郷　革命の５,0,0,0,0,0,82000,84333
p10192,Ｐとある魔術の禁書目録２　ＬｉｇｈｔＰＲＥＭＩＵＭ２０００ｖｅｒ．,0,0,0,0,0,81520,44594
p10345,ｅルパン三世ＶＳキャッツ・アイ,0,0,0,0,0,81023,94875
p10225,Ｐ織田信奈の野望　下剋上,0,0,0,0,0,80690,81700
p10331,ぱちんこ　シン・エヴァンゲリオン　ＰＲＥＭＩＵＭ　ＭＯＤＥＬ,0,0,0,0,0,80611,71527
p10243,Ｐ　ＴｏＬＯＶＥるダークネス　１００ｖｅｒ．,0,0,0,0,0,78000,80909
p10062,Ｐ花の慶次～傾奇一転,0,0,0,0,0,77357,85578
p10336,ｅとある科学の超電磁砲　ＰＨＡＳＥ　ＮＥＸＴ,0,0,0,0,0,77016,84403
p10293,ＰＦ戦姫絶唱シンフォギア４　Ｌｉｇｈｔ　ｖｅｒ．,0,0,0,0,0,76040,71120
p10193,ｅ閃乱カグラ,0,0,0,0,0,75076,78166
p9984,ＰＦパワフル「２０２４年」,0,0,0,0,0,73945,81610
p10195,Ｐ　冬のソナタ　Ｍｙ　Ｍｅｍｏｒｙ,0,0,0,0,0,73904,54336
p9836,ＰＦクィーンＩＩ　３０ｔｈ　ＡＮＮＩＶＥＲＳＡＲＹ　ＥＤＩＴＩＯＮ,0,0,0,0,0,73666,117600
p10088,Ｐ　百花繚乱　ご奉仕　１２９ｖｅｒ．,0,0,0,0,0,72400,66687
p10386,ｅ　アズールレーン２　ＴＨＥ　ＡＮＩＭＡＴＩＯＮ　超次元,0,0,0,0,0,72183,72630
p10348,ｅ　ベルセルク無双　第２章,0,0,0,0,0,71869,65933
p9912,Ｐ覇穹　封神演義,0,0,0,0,0,70000,70000
p10262,ｅ東京リベンジャーズ,0,0,0,0,0,69901,57195
p10304,デカスタｅ花の慶次～傾奇一転,0,0,0,0,0,69571,71653
p10063,ｅ花の慶次～傾奇一転,0,0,0,0,0,69545,62500
p9976,Ｐわんニャンアドベンチャー１１９ｖｅｒ．,0,0,0,0,0,68812,58777
p10218,ｅ真・北斗無双　第５章　ドデカＳＴＡＲＴ,0,0,0,0,0,66851,63750
p10298,ｅ犬夜叉３．０,0,0,0,0,0,65928,72583
p10117,ＣＹＢＯＲＧ　００９　ＲＵＬＥ　ＯＦ　ＳＡＣＲＩＦＩＣＥ　ＶＳ　ＳＣＡＲＬ　ＢＯＤＹ　ＥＤＩＴＩＯＮ　１９９,0,0,0,0,0,65333,68857
p9886,ぱちんこ戦国コレクション天魔９９,0,0,0,0,0,65000,100000
p10356,Ｐゴッドイーター１９９ゴッドトリガーＶＥＲ．,0,0,0,0,0,64148,74954
p9947,Ｐ真・一騎当千　Ｌｉｇｈｔ　Ｖｅｒ．,0,0,0,0,0,62090,46636
p10295,ｅ黄門ちゃま寿限無　ＬＬサイズ,0,0,0,0,0,61257,45148
p10245,～回るヘソワイド～　Ｐファンキードクター　７２００ループｖｅｒ．,0,0,0,0,0,60500,49250
p10388,ｅ　真・北斗無双　第５章　夢幻闘双,0,0,0,0,0,60000,85136
p10201,Ｐこの素晴らしい世界に祝福を！　ラッキートリガー１２９緊急クエスト,0,0,0,0,0,60000,63333
p10396,ｅ吉宗　極乗３０００ｖｅｒ．,0,0,0,0,0,59896,65775
p10324,ｅ　聖戦士ダンバイン３　ＺＥＲＯＳＯＮＩＣ,0,0,0,0,0,59740,54423
p10252,Ｐ攻殻機動隊ＳＡＣ＿２０４５　大入りＬＴｖｅｒ,0,0,0,0,0,56848,55206
p10223,Ｐ　リングにかけろ１,0,0,0,0,0,54000,50285
p10046,Ｐ　魔法少女まどか☆マギカ３,0,0,0,0,0,53909,56361
p10101,ｅキョンシー　ライトミドル　新ＣタイムＶｅｒ．,0,0,0,0,0,53750,17142
p10371,ｅ　盾の勇者の成り上がり　アルティメット１９９ｖｅｒ．,0,0,0,0,0,52147,57250
p10047,Ｐうる星やつら～Ｅｔｅｒｎａｌ　Ｌｏｖｅ　Ｓｏｎｇ～,0,0,0,0,0,51857,53600
p10327,ｅパリピ孔明,0,0,0,0,0,50818,48928
p9937,Ｐ天龍∞ＳＥＶＥＮ　Ｂｌｕｅ　Ｖｅｒ．,0,0,0,0,0,50500,50500
p10085,ｅゴッドイーター　ＴＲＩＰＬＥ　ＢＵＲＳＴ,0,0,0,0,0,49966,49500
p10057,ＰＡこの素晴らしい世界に祝福を！「このゆる甘９９に祝福を！」,0,0,0,0,0,49805,48750
p10233,ｅ牙狼神速神撃３０００ＬＴ,0,0,0,0,0,49000,49104
p9977,Ｐ咲‐Ｓａｋｉ‐全国編　テンパイ即リーｖｅｒ．,0,0,0,0,0,48600,50428
p10260,ｅ範馬刃牙,0,0,0,0,0,48431,56875
p10005,スマパチ　シン・エヴァンゲリオン　Ｔｙｐｅ　ゲンドウ,0,0,0,0,0,47800,38000
p10244,～回るヘソワイド～　Ｐファンキードクター　１１０００ｖｅｒ．,0,0,0,0,0,47000,34181
p10328,ｅ　ノーゲーム・ノーライフ　３１９Ｖｅｒ．,0,0,0,0,0,46666,46071
p10074,Ｐ　ＤＤ北斗の拳３,0,0,0,0,0,45714,46666
p9970,ぱちんこＧＩ優駿倶楽部２　ラッキートリガーｖｅｒ,0,0,0,0,0,45341,48120
p9797,ｅ聖闘士星矢　超流星ＣｌｉＭＡＸ３４９,0,0,0,0,0,44933,43666
p10329,ｅ　ノーゲーム・ノーライフ　１９９Ｖｅｒ．,0,0,0,0,0,43800,46403
p10048,ＰドリームクルーンＵＬＴＩＭＡＴＥ,0,0,0,0,0,43333,15000
p9994,Ｐファンキードクター　悪魔　１２０００ｖｅｒ．,0,0,0,0,0,41454,40818
p10060,Ｐ七つの美徳　ゴールデンエンジェルタイム　スイート９９Ｖｅｒ．,0,0,0,0,0,40900,58600
p10016,Ｐ　ＧＡＮＴＺ覚醒　ＳＷＥＥＴ２０００,0,0,0,0,0,40833,43000
p10175,ｅルパン三世　ＯＮＥ　ＣＯＬＬＥＣＴＩＯＮ　超ブチヌキＬＴ　ｖｅｒ．,0,0,0,0,0,39000,32714
p10055,ＰＡスーパー海物語ＩＮ地中海２,0,0,0,0,0,38711,39758
p10122,Ｐ　にゃんこ大戦争　多様性のネコ,0,0,0,0,0,38074,38226
p9869,Ｐルパン三世　消されたルパン２０２２　９９ｖｅｒ．,0,0,0,0,0,38000,32900
p10165,Ｐ世紀末・天才バカボン～神ＳＰＥＣ　凱旋～９９ｖｅｒ．,0,0,0,0,0,36920,40378
p10082,ＰＦかぐや様は告らせたいＬｉｇｈｔ　ｖｅｒ．,0,0,0,0,0,36816,32525
p9931,ｅ　Ｒｅ：ゼロから始める異世界生活　ｓｅａｓｏｎ２,0,0,0,0,0,36482,38776
p10184,ｅＦダンジョンに出会いを求めるのは間違っているだろうか２,0,0,0,0,0,35533,32230
p10059,Ｐ貞子,0,0,0,0,0,35523,32329
p10286,ｅシャーマンキング　でっけぇえなｖｅｒ．,0,0,0,0,0,34800,31714
p10181,Ｐ花の慶次～裂１２９ｖｅｒ．,0,0,0,0,0,34500,26750
p9891,ｅ義風堂々！！～兼続と慶次～３,0,0,0,0,0,34500,41428
p10280,ｅ冴えない彼女の育てかた,0,0,0,0,0,34306,33583
p10118,Ｐ義風堂々！！～兼続と慶次～３　１９９ｖｅｒ．,0,0,0,0,0,32200,47800
p10105,Ｐラブ嬢　～極嬢のハーレム体験～　１２９ｖｅｒ．,0,0,0,0,0,31238,27076
p9833,ＰＡ大海物語５　Ｗｉｔｈアグネス・ラム,0,0,0,0,0,31000,37500
p10210,Ｐアナザーゴッドハーデス‐獄炎‐,0,0,0,0,0,30333,18727
p10409,ｅ　ＵＬＴＲＡＭＡＮ　４５００　超ライト,0,0,0,0,0,29958,28230
p10034,Ｐ水戸黄門　超極上　らいとばーじょん,0,0,0,0,0,29285,30083
p10108,Ｐ江頭２：５０ｉｎナナシーＬＴ,0,0,0,0,0,29050,24130
p10214,ｅＦうたわれるもの,0,0,0,0,0,28250,27666
p9832,Ｐ大線香花火,0,0,0,0,0,28000,28000
p10302,ｅＦブルーロック,0,0,0,0,0,27241,32831
p9955,ＰＡ激デジ牙狼月虹ノ旅人,0,0,0,0,0,26368,26000
p9945,Ｐ弾球黙示録カイジ沼５,0,0,0,0,0,24800,13777
p9822,Ｐ甲鉄城のカバネリ～４，０００連激ｖｅｒ．～,0,0,0,0,0,23800,28250
p10272,ｅＦ炎炎ノ消防隊２　シンラｖｅｒ．,0,0,0,0,0,23333,25100
p9904,ｅルパン三世　銭形からの招待状,0,0,0,0,0,23200,24277
p10230,Ｐ　モモキュンソード　速撃３０００＋,0,0,0,0,0,22666,22000
p10246,ＰＦマクロスフロンティア５　ＬＴ‐Ｌｉｇｈｔ　ｖｅｒ．,0,0,0,0,0,21834,23804
p10115,ｅＦからくりサーカス２　魔王ｖｅｒ．,0,0,0,0,0,21825,22208
p10103,ＰＦ革命機ヴァルヴレイヴ３　Ｌｉｇｈｔ　ｖｅｒ．,0,0,0,0,0,21322,23694
p10253,ｅＦ彼女、お借りします,0,0,0,0,0,21071,19307
p10273,ｅＦ炎炎ノ消防隊２　紅丸ｖｅｒ．,0,0,0,0,0,19673,19511
p10183,Ｐ　俺の妹がこんなに可愛いわけがない。,0,0,0,0,0,19100,19436
p10285,ｅシャーマンキング,0,0,0,0,0,18960,29125
p10173,ＰＬＴジューシーハニー極嬢,0,0,0,0,0,18909,17928
p9981,Ｐ真・一騎当千～桃園の誓い～１２９ｖｅｒ,0,0,0,0,0,18708,9437
p10024,ｅ　新・必殺仕置人　超斬撃１９９,0,0,0,0,0,17428,12600
p9748,ＰＡスーパー海物語　ＩＮ　沖縄５　夜桜超旋風　９９ｖｅｒ．,0,0,0,0,0,17312,11357
p10135,Ｐえとたま２　神祭,0,0,0,0,0,17307,17761
p9711,ぱちんこＧＩ優駿倶楽部２　超限界突破,0,0,0,0,0,17300,14125
p10322,ＰＦダンジョンに出会いを求めるのは間違っているだろうか２　ＬＴ‐Ｌｉｇｈｔ　ｖｅｒ．,0,0,0,0,0,17060,15406
p10334,Ｐいくさの子　戦極最強ドデカ１９９ｖｅｒ．,0,0,0,0,0,16916,20663
p10213,ＰＦうたわれるもの　１９９ｖｅｒ．,0,0,0,0,0,16752,14947
p10263,Ｐ　宇宙戦艦ヤマト２２０２　超波動　森雪　１９９ＬＴ　ｖｅｒ．,0,0,0,0,0,16666,17714
p9801,ぱちんこ　乃木坂４６　トレジャースペック,0,0,0,0,0,16500,3000
p9859,Ｐ聖闘士星矢　超流星ＬＩＧＨＴ,0,0,0,0,0,16500,13755
p9739,ＰネオモンスターハウスＭＸＬ,0,0,0,0,0,16333,16636
p10344,Ｐメイドインアビス　奈落の連環蝕,0,0,0,0,0,16107,12620
p10149,ｅＦ戦姫絶唱シンフォギア４　キャロルｖｅｒ．,0,0,0,0,0,16068,16687
p10229,ＰＦ機動戦士ガンダムユニコーン再来　１２９ｖｅｒ．,0,0,0,0,0,15984,17982
p9926,スマパチ　シン・エヴァンゲリオン　Ｔｙｐｅ　カヲル,0,0,0,0,0,15923,16266
p9781,Ｐ００９　ＲＥ：ＣＹＢＯＲＧ　ＡＣＣＥＬＥＲＡＴＯＲ　ＥＤＩＴＩＯＮ　９９ｖｅｒ．,0,0,0,0,0,15750,16600
p9828,Ｐｙｅｓ！高須クリニック青天　はじまりは４５００,0,0,0,0,0,15687,13562
p9853,スマパチ　ＲＡＶＥ　覚聖ループ,0,0,0,0,0,15625,15187
p10152,Ｐブラックラグーン４　ＥＸＴＲＡ　ＢＵＬＬＥＴ　１２９ｖｅｒ．,0,0,0,0,0,15571,15571
p10003,Ｐ　コードギアス　反逆のルルーシュ　Ｒｅｂｅｌｌｉｏｎ　ｔｏ　Ｒｅ；ｓｕｒｒｅｃｔｉｏｎ　ライト　ｖｅｒ．,0,0,0,0,0,15571,15133
p9796,ｅルパン三世　ＴＨＥ　ＦＩＲＳＴ,0,0,0,0,0,15444,13000
p10125,ＰＦ機動戦士ガンダムＳＥＥＤ　ＬＴ‐Ｌｉｇｈｔ　ｖｅｒ．,0,0,0,0,0,15370,15735
p10274,デジハネＰモンスターハンターライズ,0,0,0,0,0,15000,14470
p9726,Ｐ１０カウントチャージ絶狼　神撃１３５Ｖｅｒ．,0,0,0,0,0,15000,15000
p9807,ＰＦ蒼穹のファフナー３　ＥＸＯＤＵＳ　織姫Ｌｉｇｈｔ　ｖｅｒ．,11,16,0,0,0,15000,15000
p9974,Ｐこの素晴らしい世界に祝福を！１９９ＬＴ「このラッキートリガーに祝福を！」,0,0,0,0,0,14519,12536
