機種ID,メーカーID,メーカー名,パチンコ/スロット区分,PW機種コード,機種名,機種名カナ,検索用機種名カナ,機種グループ,機種ジャンル,販売年月日,予定販売台数,機種URL,MAX設置台数,MAX設置台数記録日,MAX設置店舗数,MAX設置店舗数記録日,備考,登録日時,更新日時,機種タイプ,確変タイプ,確率タイプ,大当り確率,高確率時確率,確変突入率,確変継続率,確変継続率タイプ,潜伏確変有無,賞球数,カウント数,ラウンド数,コインサイズ,機種タイプ,ARTタイプ,1G純増枚数,1G純増枚数タイプ,テーブル管理有無,天井ゲーム数,ボーナス獲得枚数,ART獲得枚数,ボーナス・ART確率,出玉率,型式名,検定日(東京),検定番号,PB機,管理遊技機,機種区分,設定,遊タイム,ラッキートリガー,デカヘソ,PB機,高射幸性機,メダルレス,規則区分,ボーナストリガー,みなし機,メーカーグループID,メーカーグループ名,公示日東京都検定,P区分,S区分,コード
202481,24,サミー,2,p7607,アラジンＡⅡ,アラジン,アラジン,9999,1,20150215,80000,http://www.sammy.co.jp/japanese/product/pachislot/2014/aladdinA2/,62720,42074,8653,42158,,2015/3/9 13:08,2015/3/9 13:08,,,,,,,,,,,,,1,2,1,2.7,2,2,1400,,,,,アラジンＡⅡＺＳ,20141125,4S0859,,,,,,,,,●,,,,●,16,サミー,2014/11/25,,A,7607
202482,51,ネット,2,p7608,真モグモグ風林火山２,シンモグモグフウリンカザン,シンモグモグフウリンカザン,9999,1,20150201,18000,http://www.net-fun.co.jp/shinmog2/index.html,7867,42060,3281,42130,,2015/3/9 13:08,2015/3/9 13:08,,,,,,,,,,,,,1,2,1,2.4,3,2,15周期,,,,,真モグモグ風林火山２ＮＢ,20141125,4S0904,,,,,,,,,●,,5号機,,●,23,ネット,2014/11/25,,E,7608
202483,3,アクロス,2,p7610,スーパージャックポット,スーパージャックポット,スーパージャックポット,9999,1,20150125,5000,http://super-jackpot777.com/,4076,42046,1904,42053,,2015/2/9 18:03,2015/2/9 18:03,,,,,,,,,,,,,1,1,5,,8,3,,ＢＢ312枚 ＲＢ130枚,,,,スーパージャックポットＸＪ,20140922,4S0699,,,,,,,,,,,5号機,,●,30,ユニバーサル,2014/9/22,,B,7610
202499,68,山佐,2,p7615,ニューパルサーデラックス,ニューパルサーデラックス,ニューパルサーデラックス,9999,1,20150201,20000,http://www1.yamasa.co.jp/npd/,11278,2015/4/1 0:00,4715,2016/3/23 0:00,,2015/2/9 18:03,2015/2/9 18:03,,,,,,,,,,,,,1,1,5,,8,2,,ＢＢ312枚 ＲＢ104枚,,,,ニューパルサーＤＸＣＣ,20141020,4S0758,,,,,,,,,,,5号機,,●,37,山佐,2014/10/20,,B,7615
202507,52,パイオニア,2,p7625,スーパーラクラクビスカス,スーパーラクラクビスカス,スーパーラクラクビスカス,9999,1,20150301,3000,http://www.slot-pioneer.co.jp/product/super_rakuraku/index.html,253,42095,171,42396,,2015/2/17 14:45,2015/2/17 14:45,,,,,,,,,,,,,1,1,5,,8,2,,ＢＢ312枚 ＲＢ104枚,,,,スーパーラクラクビスカスＮＡ,20141215,4S0930,,,,,,,,,,,5号機,,●,24,パイオニア,2014/12/15,,B,7625
202512,3,アクロス,2,p7630,ハナビ（アクロス）,ハナビ,ハナビ,9999,1,20150222,15000,http://hanabi-777.com/,33468,42550,7947,43271,,2015/3/9 13:08,2015/3/9 13:08,,,,,,,,,,,,,1,5,4,0.3,7,2,,ＢＢ311枚 ＲＢ104枚,,,,ハナビＢＨ,20141215,4S1056,,,,,,,,,,,5号機,,●,30,ユニバーサル,2014/12/15,,D,7630
202513,76,ＫＰＥ,2,p7631,戦国コレクション２,センゴクコレクション,センゴクコレクション,9999,2,20150301,20000,http://www.kpenet.jp/slot/sengokucollection2/,12243,42207,5973,42403,,2015/5/21 16:34,2015/5/21 16:34,,,,,,,,,,,,,1,2,1,3,1,2,992コレ,,,,,戦国コレクション２ＫＳ,20141208,4S0897,,,,,,,,,●,,,,●,15,コナミ,2014/12/8,,A,7631
202517,81,ＳＮＫプレイモア,2,p7637,コブラ,コブラ,コブラ,9999,2,20150315,2000,http://slot.snkplaymore.co.jp/official/cobra/,390,42123,408,42459,,2015/3/9 13:08,2015/3/9 13:08,,,,,,,,,,,,,1,4,1,1.6,4,2,1315,,,,,パチスロコブラＡＢ,20131224,3S0862,,,,,,,,,,,,,●,7,ＳＮＫプレイモア,2013/12/24,,,7637
202518,18,オリンピア,2,p7639,麻雀物語３,マージャンモノガタリ,マージャンモノガタリ,9999,1,20150315,10000,http://www.olympia.co.jp/newmachine/mahjong3/index.html,14414,42207,6086,42277,,2015/3/9 13:08,2015/3/9 13:08,,,,,,,,,,,,,1,2,1,2.7,2,2,1500,,,,,麻雀物語３役満乱舞の究極大戦Ｇ１,20150209,4S1092,,,,,,,,,,,5号機,,●,45,平和,2015/2/9,,D,7639
202524,112,ナナショウ（七匠）,2,p7640,ベルセルク,ベルセルク,ベルセルク,9999,2,20150301,15000,http://slot-berserk.jp/,17530,42095,5680,42214,,2015/3/9 13:08,2015/3/9 13:08,,,,,,,,,,,,,1,3,1,2.3,3,2,1000,,,,,パチスロベルセルクＳ,20141222,4S0918,,,,,,,,,,,5号機,,●,38,七匠,2014/12/22,,C,7640
202525,68,山佐,2,p7641,ゴッドイーター,ゴッドイーター,ゴッドイーター,9999,2,20150510,30000,http://www.slot-godeater.com/,33260,2015/6/3 0:00,7825,2016/1/13 0:00,,2015/5/7 20:38,2015/5/7 20:38,,,,,,,,,,,,,1,2,1,2.4,3,2,777,,,,,パチスロゴッドイーターＣＣ,20150126,4S0713,,,,,,,,,●,,,,●,37,山佐,2015/1/26,,A,7641
202519,67,ヤーマ,2,p7642,トラッドＴ２,トラッド,トラッド,9999,1,20150308,3000,http://www.yama777.co.jp/machine/trad/index.html,1277,42095,1095,42095,,2015/4/7 12:31,2015/4/7 12:31,,,,,,,,,,,,,1,1,5,,8,2,,ＢＢ312枚 ＲＢ104枚,,,,トラッドＴ２,20150126,4S1127,,,,,,,,,,,5号機,,●,27,ベルコ,2015/1/26,,D,7642
202520,67,ヤーマ,2,p7643,トラッド４８０Ｒ２,トラッド,トラッド,9999,1,20150308,3000,http://www.yama777.co.jp/machine/trad/index.html,1695,42095,1441,42095,,2015/4/7 12:32,2015/4/7 12:32,,,,,,,,,,,,,1,1,5,,8,2,,ＳＢＢ416枚 ＢＢ312枚 ＲＢ104枚,,,,トラッド４８０Ｒ２,20150113,4S1081,,,,,,,,,,,5号機,,●,27,ベルコ,2015/1/13,,B,7643
202526,26,三洋,2,p7648,サイバーブルー,サイバーブルー,サイバーブルー,9999,2,20150315,10000,http://www.sanyobussan.co.jp/products/slot_cyberblue/,2423,42095,1503,42095,,2015/5/21 16:34,2015/5/21 16:34,,,,,,,,,,,,,1,2,1,2.5,2,2,900,,,,,パチスロサイバーブルーＴＡ,20141208,4S0905,,,,,,,,,,,5号機,,●,36,三洋,2014/12/8,,C,7648
202527,20,北電子,2,p7653,ゴーゴージャグラーＫＫ,ゴーゴージャグラー,ゴーゴージャグラー,9999,1,20150405,40000,http://www.kitadenshi.co.jp/products/2015/ggj/index.html,45539,43089,6042,43271,,2015/7/21 11:55,2015/7/21 11:55,,,,,,,,,,,,,1,1,5,,8,2,,ＢＢ約314枚 ＲＢ約104枚　,,,,ゴーゴージャグラーＫＫ,20141222,4S0942,,,,,,,,,,,5号機,,●,47,北電子,2014/12/22,,B,7653
202536,35,タイヨー,2,p7654,コクッチーマスターズ,コクッチーマスターズ,コクッチーマスターズ,9999,1,20150315,1000,http://www.taiyo-slot.co.jp/kokucchi/,1344,42130,981,42214,,2015/3/18 17:26,2015/3/18 17:26,,,,,,,,,,,,,1,1,5,,8,2,,ＢＢ312枚 ＲＢ104枚,,,,コクッチー,20150209,4S1198,,,,,,,,,,,5号機,,●,19,タイヨー,2015/2/9,,B,7654
202538,72,ＤＡＸＥＬ,2,p7658,まじかるすいーとプリズム・ナナエース,マジカルスイートプリズムナナエース,マジカルスイートプリズムナナエース,9999,1,20150301,1000,,894,42081,521,42235,,2015/4/21 12:03,2015/4/21 12:03,,,,,,,,,,,,,1,5,4,0.2,7,2,,ＳＢＢ約300枚　ＮＢＢ約210枚　ＲＢ約55枚　,,,,まじかるすいーとプリズム・ナナエースＤＥ,20140728,4S0409,,,,,,,,,,,5号機,,●,2,ＤＡＸＥＬ,2014/7/28,,C,7658
202555,15,岡崎産業,2,p7674,サイレントメビウス,サイレントメビウス,サイレントメビウス,9999,2,20150412,1000,http://www.okazakisangyo.com/slot/silent/index.html,68,42137,70,42151,,2015/3/24 11:12,2015/3/24 11:12,,,,,,,,,,,,,1,3,1,1.3,5,2,,,,,,サイレントメビウスＳ１,20150119,4S0997,,,,,,,,,,,5号機,,●,33,岡崎産業,2015/1/19,,D,7674
202567,113,ユニバーサルブロス,2,p7684,ミリオンゴッド神々の凱旋,ミリオンゴッドカミガミノガイセン,ミリオンゴッドカミガミノガイセン,9999,1,20150405,70000,,69145,42130,7525,42410,,2015/5/21 16:34,2020/10/6 15:50,,,,,,,,,,,,,1,2,1,3,1,2,1480,,,,,ミリオンゴッド‐神々の凱旋‐ＢＤ,20141117,4S0861,,,,,,,,,●,,,,●,30,ユニバーサル,2014/11/17,,A,7684
202568,79,ＳＡＮＫＹＯ,2,p7686,修羅の刻,シュラノトキ,シュラノトキ,9999,2,20150419,10000,,9799,42137,3163,42144,,2015/5/21 16:34,2015/5/21 16:34,,,,,,,,,,,,,1,2,1,3,1,2,1300,,,,,パチスロ　修羅の刻ＳＫ,20140811,4S0485,,,,,,,,,●,,,,●,6,ＳＡＮＫＹＯ,2014/8/11,,A,7686
202569,52,パイオニア,2,p7687,沖縄フェスティバル‐３０,オキナワフェスティバル,オキナワフェスティバル,9999,1,20150419,1000,http://www.slot-pioneer.co.jp/product/okifes/index.html,1648,2016/1/27 0:00,337,2016/2/3 0:00,,2015/4/30 20:28,2015/4/30 20:28,,,,,,,,,,,,,2,1,5,,8,2,,ＢＢ312枚　ＲＢ104枚,,,,オキフェスＤＸ‐３０,20150316,5S0056,,,,,,,,,,,5号機,,●,24,パイオニア,2015/3/16,,D,7687
202574,20,北電子,2,p7692,おとめ妖怪ざくろ,オトメヨウカイザクロ,オトメヨウカイザクロ,9999,2,20150607,10000,http://www.kitac-zakuro.jp/,8275,42179,3876,42186,,2015/6/5 11:39,2015/6/5 11:39,,,,,,,,,,,,,1,3,1,2.2,3,2,1280,,,,,おとめ妖怪ざくろＫＤ,20140825,4S0487,,,,,,,,,,,5号機,,●,47,北電子,2014/8/25,,C,7692
202583,51,ネット,2,p7701,最胸伝奇パイ遊記,サイキョウデンキパイユウキ,サイキョウデンキパイユウキ,9999,1,20150524,5000,,3448,2015/6/17 0:00,2038,2015/6/24 0:00,,2015/6/5 11:40,2015/6/5 11:40,,,,,,,,,,,,,1,2,1,2.5,2,2,12周期,,,,,パイ遊記ＮＢ,20141014,4S0010,,,,,,,,,,,5号機,,●,23,ネット,2014/10/14,,C,7701
202584,81,ＳＮＫプレイモア,2,p7702,ドラゴンギャル双龍の闘い,ドラゴンギャルソウリュウノタタカイ,ドラゴンギャルソウリュウノタタカイ,9999,1,20150524,5000,http://slot.snkplaymore.co.jp/official/dragongal_souryu/,3114,42207,1946,42235,,2015/6/5 11:40,2015/6/5 11:40,,,,,,,,,,,,,1,2,1,2.5,2,1,1616,,,,,ドラゴンギャル双龍の闘いＡＢ,20150113,4S1080,,,,,,,,,,,,,●,7,ＳＮＫプレイモア,2015/1/13,,,7702
202585,11,エマ,2,p7703,めんそーれ‐３０,メンソーレ,メンソーレ,9999,1,20150517,,,160,42172,50,42382,,2015/6/8 16:53,2015/6/8 16:53,,,,,,,,,,,,,2,1,5,,8,2,,,,,,メンソーレ２‐３０,20150406,5S0065,,,,,,,,,,,5号機,,●,10,エマ,2015/4/6,,D,7703
202586,18,オリンピア,2,p7704,デビルサバイバー２,デビルサバイバー,デビルサバイバー,9999,2,20150607,15000,http://www.olympia.co.jp/newmachine/devi_sarv2/index.html,21352,42193,6661,42270,,2015/7/21 11:55,2015/7/21 11:55,,,,,,,,,,,,,1,2,3,2.8,2,2,2000pt,,,,,デビルサバイバー２最後の７日間Ｈ１,20150406,5S0051,,,,,,,,,,,,,●,45,平和,2015/4/6,,E,7704
202588,39,高砂,2,p7709,ガンソード,ガンソード,ガンソード,9999,2,20150607,10000,,5742,42186,2438,42270,,2015/5/26 11:44,2015/5/26 11:44,,,,,,,,,,,,,1,2,1,2.8,2,2,1024,,,,,ガンソードＤＴ,20150209,4S1120,,,,,,,,,,,5号機,,●,15,コナミ,2015/2/9,,D,7709
202589,26,三洋,2,p7713,大工の源さん桜満開,ダイクノゲンサンサクラマンカイ,ダイクノゲンサンサクラマンカイ,9999,1,20150607,20000,http://www.sanyobussan.co.jp/products/slot_gensan_dream/,4581,42186,2297,42396,,2015/7/21 11:55,2015/7/21 11:55,,,,,,,,,,,,,1,2,1,3,1,2,9周期,,,,,パチスロ大工の源さん桜満開ＫＦ,20141014,4S0800,,,,,,,,,●,,,,●,36,三洋,2014/10/14,,A,7713
202590,34,大都技研,2,p7716,吉宗極,ヨシムネキワミ,ヨシムネキワミ,9999,1,20150607,5000,http://www.yoshimune.jp/y/index.html,4154,42235,2261,42410,,2015/5/26 11:44,2015/5/26 11:44,,,,,,,,,,,,,1,2,3,2.8,2,2,,,,,,ヨシムネＨ２Ａ４,20140127,3S1093,,,,,,,,,●,,,,●,42,大都,2014/1/27,,A,7716
202599,68,山佐,2,p7719,押し順ケロルン,オシジュンケロルン,オシジュンケロルン,9999,1,20150621,5000,http://www1.yamasa.co.jp/kel/,6578,42200,2942,42207,,2015/6/16 10:14,2015/6/16 10:14,,,,,,,,,,,,,1,2,1,2.9,2,2,,,,,,ケロルンＣＣ,20150223,4S0919,,,,,,,,,,,5号機,,●,37,山佐,2015/2/23,,D,7719
202607,28,ジェイピーエス,2,p7728,ハイディングドラゴンＢ,ハイディングドラゴン,ハイディングドラゴン,9999,1,20150517,,,87,42158,61,42382,,2015/6/23 12:33,2015/6/23 12:33,,,,,,,,,,,,,1,1,5,,8,2,,ＢＢ308枚　ＲＢ104枚,,,,ハイディングドラゴンＢ,20150406,5S0087,,,,,,,,,,,,,●,5,ＪＰＳ,2015/4/6,,,7728
202623,68,山佐,2,p7741,煩悩ＢＲＥＡＫＥＲ禅,ボンノウブレイカーゼン,ボンノウブレイカーゼン,9999,1,20150802,7000,http://www1.yamasa.co.jp/boz/,5725,42235,2708,42354,,2015/7/21 11:55,2015/7/21 11:55,,,,,,,,,,,,,1,2,1,3,1,2,999,,,,,ゼンＦＦ,20150223,4S0754,,,,,,,,,,,5号機,,●,37,山佐,2015/2/23,,D,7741
202628,26,三洋,2,p7746,魔法少女リリカルなのは,マホウショウジョリリカルナノハ,マホウショウジョリリカルナノハ,9999,2,20150720,10000,http://www.sanyobussan.co.jp/products/slot_lyricalnanoha/,10438,42235,4019,42235,,2015/7/21 11:55,2015/7/21 11:55,,,,,,,,,,,,,1,3,1,2,3,2,708,,,,,パチスロリリカルなのはＫＥ,20150507,5S0161,,,,,,,,,,,,,●,36,三洋,2015/5/7,,E,7746
202629,2,ハイライツ,2,p7750,鬼神７,オニガミセブン,オニガミセブン,9999,1,20150712,,,69,42242,67,42242,,2015/6/29 17:57,2015/6/29 17:57,,,,,,,,,,,,,1,5,1,1,5,2,,,,,,オニガミセブンＸ,20141208,3S0803,,,,,,,,,,,5号機,,●,25,ハイライツ,2014/12/8,,D,7750
202631,11,エマ,2,p7751,めんそーれ,メンソーレ,メンソーレ,9999,1,20150720,,,69,42473,64,42473,,2015/7/7 12:58,2015/7/7 12:58,,,,,,,,,,,,,1,1,5,,8,2,,,,,,メンソーレ２Ｒ,20150615,5S0168,,,,,,,,,,,5号機,,●,10,エマ,2015/6/15,,D,7751
202630,20,北電子,2,p7752,イケイケマハロ‐３０,イケイケマハロ,イケイケマハロ,9999,1,20150720,,http://www.kitadenshi.co.jp/products/2015/ikm30/index.html,2309,42235,506,42235,,2015/7/21 11:55,2015/7/21 11:55,,,,,,,,,,,,,2,1,5,,8,2,,ＢＢ約312枚 ＲＢ約130枚　,,,,イケイケマハロＫＤ‐３０,20150601,5S0193,,,,,,,,,,,5号機,,●,47,北電子,2015/6/1,,D,7752
202632,20,北電子,2,p7753,マイジャグラーⅢ,マイジャグラー,マイジャグラー,9999,1,20150720,20000,http://www.kitadenshi.co.jp/products/2015/myj3/index.html,49126,43124,5413,43271,,2015/7/21 11:55,2015/7/21 11:55,,,,,,,,,,,,,1,1,5,,8,2,,ＢＢ約312枚 ＲＢ約104枚　,,,,マイジャグラーⅢＫＤ,20150601,5S0094,,,,,,,,,,,5号機,,●,47,北電子,2015/6/1,,D,7753
202633,13,エンターライズ,2,p7754,バイオハザード６,バイオハザード,バイオハザード,9999,2,20150705,20000,http://www.enterrise.co.jp/slot/product10/index.html,31115,42221,7459,42354,,2015/7/21 11:55,2015/7/21 11:55,,,,,,,,,,,,,1,4,1,2.3,3,2,999,,,,,バイオハザード６ＺＹ,20150525,5S0217,,,,,,,,,,,5号機,,●,11,エンターライズ,2015/5/25,,D,7754
202634,56,ビスティ,2,p7755,ヱヴァンゲリヲン希望の槍,エバンゲリオンキボウノヤリ,エバンゲリオンキボウノヤリ,9999,2,20150621,,http://www.slot-kibounoyari.jp/,22577,42235,7063,42305,,2015/7/14 11:20,2015/7/14 11:20,,,,,,,,,,,,,1,4,1,1.5,4,2,,,,,,ヱヴァンゲリヲン・希望の槍Ｒ,20150525,5S0191,,,,,,,,,,,5号機,,●,6,ＳＡＮＫＹＯ,2015/5/25,,D,7755
202635,28,ジェイピーエス,2,p7756,サマージャンボ,サマージャンボ,サマージャンボ,9999,1,20150726,2500,http://www.jps777.com/product/sj/,783,42235,400,42242,,2015/7/14 11:25,2015/7/14 11:25,,,,,,,,,,,,,1,2,1,2.6,2,2,,,,,,サマーあの夏のチケットの行方ジャンボＡＡ,20150615,5S0249,,,,,,,,,,,,,●,5,ＪＰＳ,2015/6/15,,,7756
202636,14,オーイズミ,2,p7758,ストライクウィッチーズ,ストライクウィッチーズ,ストライクウィッチーズ,9999,2,20150802,10000,http://www.oizumi.co.jp/machine/sw/index.html,7692,42242,3586,42249,,2015/7/21 11:55,2015/7/21 11:55,,,,,,,,,,,,,1,2,4,2.2,3,2,,,,,,パチスロストライクウィッチーズＶＸ,20150706,5S0213,,,,,,,,,,,5号機,,●,12,オーイズミ,2015/7/6,,E,7758
202643,34,大都技研,2,p7770,ジャッカスチーム,ジャッカスチーム,ジャッカスチーム,9999,1,20150802,15000,http://www.daitogiken.com/contents/product/slot/jackassteam/index.html,8414,42242,3444,42354,,2015/7/21 11:55,2015/7/21 11:55,,,,,,,,,,,,,1,4,1,2,3,2,,,,,,ＪＡＣＫＡＳＳＴＥＡＭＡ７,20150525,5S0224,,,,,,,,,,,,,●,42,大都,2015/5/25,,,7770
202669,39,高砂,2,p7787,乙女魂光と無月,オトメダマシイヒカリトムツキ,オトメダマシイヒカリトムツキ,9999,1,20150816,1000,http://www.takasago-ei.jp/slot/t/otodama/,800,42249,560,42249,,2015/8/4 13:51,2015/8/4 13:51,,,,,,,,,,,,,1,3,1,2,3,2,,,,,,乙女魂ＪＶ,20141020,3S0939,,,,,,,,,,,5号機,,●,15,コナミ,2014/10/20,,D,7787
202670,113,ユニバーサルブロス,2,p7788,シャドウハーツⅡ運命の道標,シャドウハーツ,シャドウハーツ,9999,2,20150823,,http://slot-shadowhearts2-unmei.com/,10616,42270,3605,42291,,2015/9/8 18:11,2015/9/8 18:11,,,,,,,,,,,,,1,4,1,2.1,3,2,,,,,,シャドウハーツⅡ運命の道標ＳＳ,20150706,5S0365,,,,,,,,,,,,,●,30,ユニバーサル,2015/7/6,,,7788
202671,39,高砂,2,p7790,スカイガールズ～ゼロ、ふたたび～,スカイガールズゼロフタタビ,スカイガールズゼロフタタビ,9999,2,20150823,10000,http://www.takasago-ei.jp/slot/t/skygirls2/,3942,42270,2603,42396,,2015/9/8 18:10,2015/9/8 18:10,,,,,,,,,,,,,1,4,1,1.5,4,2,,,,,,スカイガールズ２ＲＡ,20150810,5S0360,,,,,,,,,,,,,●,15,コナミ,2015/8/10,,E,7790
202672,11,エマ,2,p7791,ガリンポ‐３０,ガリンポ,ガリンポ,9999,1,20150802,,,4,42235,2,42235,,2015/7/21 11:55,2015/7/21 11:55,,,,,,,,,,,,,2,1,5,,8,2,,ＢＢ約270枚 ＲＢ約90枚,,,,ガリンポ‐３０,20150615,5S0228,,,,,,,,,,,,,●,10,エマ,2015/6/15,,,7791
202677,24,サミー,2,p7792,北斗の拳強敵,ホクトノケントモ,ホクトノケントモ,9999,2,20150906,,http://www.sammy.co.jp/japanese/product/pachislot/2015/hokuto_tomo/,70159,42382,8168,42480,,2015/8/25 13:08,2015/8/25 13:08,,,,,,,,,,,,,1,2,3,2.8,2,2,,,,,,パチスロ北斗の拳　強敵ＺＡ,20150615,5S0225,,,,,,,,,,,,,●,16,サミー,2015/6/15,,E,7792
202678,26,三洋,2,p7794,聖闘士星矢～女神聖戦～,セイントセイヤメガミセイセン,セイントセイヤメガミセイセン,9999,2,20150913,20000,http://www.sanyobussan.co.jp/products/slot_seiya_megamiseisen/,7143,42284,3429,42389,,2015/8/31 16:19,2015/8/31 16:19,,,,,,,,,,,,,1,4,1,1.5,4,2,,,,,,パチスロ聖闘士星矢女神聖戦ＫＤ,20150601,5S0239,,,,,,,,,,,,,●,36,三洋,2015/6/1,,E,7794
202687,3,アクロス,2,p7805,サンダーＶリボルト,サンダーリボルト,サンダーリボルト,9999,1,20150816,,http://thunderv-rebolt-777.com/,8628,42291,3526,42459,,2015/8/31 16:34,2015/8/31 16:34,,,,,,,,,,,,,1,1,5,,8,2,,ＢＢ約３３３枚　ＲＢ約１１１枚,,,,サンダーＶリボルトＵＲ,20150713,5S0424,,,,,,,,,,,5号機,,●,30,ユニバーサル,2015/7/13,,D,7805
202689,79,ＳＡＮＫＹＯ,2,p7807,マクロスフロンティア２ＢｏｎｕｓＬｉｖｅｖｅｒ．,マクロスフロンティア,マクロスフロンティア,9999,2,20150927,,,10346,42298,4344,42396,,2015/9/15 18:08,2015/9/15 18:08,,,,,,,,,,,,,1,4,4,,9,2,,,,,,パチスロ　マクロスフロンティア２ＢＬ,20150810,5S0487,,,,,,,,,,,5号機,,●,6,ＳＡＮＫＹＯ,2015/8/10,,D,7807
202700,52,パイオニア,2,p7808,ハナハナホウオウＥＸ‐３０,ハナハナホウオウ,ハナハナホウオウ,9999,1,20150913,,http://www.slot-pioneer.co.jp/product/hanahana_houoh/index.html,12010,43110,1229,43271,,2015/8/31 16:27,2015/8/31 16:27,,,,,,,,,,,,,2,1,5,,8,2,,ＢＢ約３１２枚　ＲＢ１３０枚,,,,ハナハナホウオウＥＸ‐３０,20150907,5S0623,,,,,,,,,,,5号機,,●,24,パイオニア,2015/9/7,,D,7808
202701,39,高砂,2,p7811,サイレントヒルＣＰ,サイレントヒル,サイレントヒル,9999,2,20151004,,http://www.takasago-ei.jp/slot/t/silenthill/,5640,42305,3264,42459,,2015/9/29 11:39,2015/9/29 11:39,,,,,,,,,,,,,1,2,1,0,1,2,,,,,,サイレントヒルＣＰ,20150810,5S0444,,,,,,,,,,,,,●,15,コナミ,2015/8/10,,,7811
202702,26,三洋,2,p7813,クジラッキー,クジラッキー,クジラッキー,9999,1,20151011,,http://www.sanyobussan.co.jp/products/slot_kujilucky/,1100,42312,991,42319,,2015/9/29 11:48,2015/9/29 11:48,,,,,,,,,,,,,1,2,4,2.8,2,2,,,,,,パチスロクジラッキーＫＦ,20141014,2S1212,,,,,,,,,,,5号機,,●,36,三洋,2014/10/14,,D,7813
202703,62,ベルコ,2,p7818,プレミアムビンゴ,プレミアムビンゴ,プレミアムビンゴ,9999,1,20151101,,http://www.s-bellco.co.jp/premium/,7581,42340,2418,42459,,2015/10/20 16:06,2015/10/20 16:06,,,,,,,,,,,,,1,2,4,2.8,2,2,,,,,,,,,,,,,,,,,,,,,,27,ベルコ,,,A,7818
202704,81,ＳＮＫプレイモア,2,p7821,ビーストバスターズ,ビーストバスターズ,ビーストバスターズ,9999,1,20151011,,http://slot.snkplaymore.co.jp/official/beastbusters/,180,42305,154,42466,,2015/9/29 11:46,2015/9/29 11:46,,,,,,,,,,,,,1,4,1,0,5,2,,,,,,ビーストバスターズＡＥ,20150810,5S0596,,,,,,,,,,,,,●,7,ＳＮＫプレイモア,2015/8/10,,,7821
202705,51,ネット,2,p7822,Ｚゴールド・インフィニティ,ゼットゴールドインフィニティ,ゼットゴールドインフィニティ,9999,1,20150927,,http://www.net-fun.co.jp/ZGI/,2050,42298,1143,42298,,2015/9/15 18:10,2015/9/15 18:10,,,,,,,,,,,,,1,2,4,3,1,2,,,,,,ゼットゴールドインフィニティＮＣ,20150824,5S0578,,,,,,,,,,,,,●,23,ネット,2015/8/24,,,7822
202706,3,アクロス,2,p7824,キングジャック,キングジャック,キングジャック,9999,1,20150913,,http://king-jack777.com/,2536,42284,1973,42291,,2015/8/31 16:25,2015/8/31 16:25,,,,,,,,,,,,,1,1,4,,9,2,,ＢＢ約３１２枚　ＲＢ約１３０枚,,,,キングジャックＧＫ,20150810,5S0439,,,,,,,,,,,5号機,,●,30,ユニバーサル,2015/8/10,,D,7824
202707,18,オリンピア,2,p7825,ルパン三世ロイヤルロード～金海に染まる黄金神殿～,ルパンサンセイロイヤルロード,ルパンサンセイロイヤルロード,9999,2,20151004,,http://www.heiwanet.co.jp/special/heiwa_lupin2015/,33762,42305,7948,42452,,2015/9/29 11:33,2015/9/29 11:33,,,,,,,,,,,,,1,2,4,0,1,2,,,,,,ルパン三世ロイヤルロードＢ１,20150824,5S0470,,,,,,,,,,,,,●,45,平和,2015/8/24,,E,7825
